MTA1,PTEN,repressor
MTA1,RNF144A,repressor
MTA1,SMAD7,repressor
MTA1,SUMO2,activator
MTA2,CDH1,repressor
MTF1,GCLC,activator
MTF1,MCAT,activator
MTF1,PRNP,activator
MTF1,SOD1,activator
MXD1,PTEN,repressor
MXI1,MYC,repressor
MYB,BCL2,activator
MYB,BCL2,repressor
MYB,CD4,repressor
MYB,CSF3R,repressor
MYB,ICAM1,repressor
MYB,IL15,activator
MYB,KLF1,activator
MYB,LCK,activator
MYB,LMO2,activator
MYB,MAT2A,activator
MYB,MYC,activator
MYB,TK1,activator
MYBL2,MYC,activator
MYC,BMI1,activator
MYC,BRD7,repressor
MYC,CCND2,activator
MYC,CD33,repressor
MYC,CD38,activator
MYC,CDC34,activator
MYC,CDK4,activator
MYC,CDK6,activator
MYC,CDKN1A,activator
MYC,CDKN1A,repressor
MYC,CEBPA,repressor
MYC,CFLAR,repressor
MYC,CXCR4,activator
MYC,EBNA1BP2,activator
MYC,FOXM1,activator
MYC,GATA1,repressor
MYC,HDAC2,activator
MYC,HLA-A,activator
MYC,HLA-B,activator
MYC,HLA-C,activator
MYC,HLA-E,activator
MYC,HLA-F,activator
MYC,HNRNPA1,activator
MYC,HNRNPA2B1,activator
MYC,IPO7,activator
MYC,JUNB,repressor
MYC,KRAS,activator
MYC,LDHA,activator
MYC,MME,activator
MYC,MST1,repressor
MYC,NDRG1,repressor
MYC,NFE2,repressor
MYC,NOL7,activator
MYC,ODC1,activator
MYC,PMAIP1,activator
MYC,PRDX3,activator
MYC,PTBP1,activator
MYC,SRSF1,activator
MYC,ST3GAL1,activator
MYC,ST3GAL4,activator
MYC,SURF1,activator
MYC,SURF2,activator
MYC,TFRC,activator
MYC,TNFRSF10B,activator
MYC,TP53,activator
MYC,UBE2C,activator
MYC,VEGFA,activator
MYC,WRN,activator
MYC,XPO1,activator
MZF1,BLMH,activator
NAB2,RBL2,activator
NCOA1,CDKN1A,activator
NCOA3,BCL2,activator
NCOA6,FOS,activator
NCOA6,HSF1,activator
NCOR1,G0S2,repressor
NEAT1,CXCL8,repressor
NF1,FOS,activator
NF1,MYC,activator
NF1,TP53,activator
NFATC1,ICAM1,activator
NFATC1,SP1,repressor
NFATC2,MDM2,activator
NFATC3,CTSD,activator
NFE2L2,BRCA1,activator
NFE2L2,CAT,activator
NFE2L2,CXCL8,activator
NFE2L2,GCLC,repressor
NFE2L2,GSTA1,activator
NFE2L2,GSTA1,repressor
NFE2L2,HMOX1,activator
NFE2L2,HMOX1,repressor
NFE2L2,MTHFR,activator
NFE2L2,SOD1,activator
NFE2L2,SOD2,activator
NFIA,CDKN1A,repressor
NFIC,HMGB1,activator
NFIC,IRS2,activator
NFIC,ITGA5,repressor
NFIC,SMUG1,activator
NFIL3,IL1B,repressor
NFIL3,TNFSF10,repressor
NFIX,CDKN1A,repressor
NFIX,CHI3L1,activator
NFKB1,ABCA1,repressor
NFKB1,ABCG2,activator
NFKB1,AGER,activator
NFKB1,AKT1,repressor
NFKB1,AKT2,repressor
NFKB1,ALOX5,repressor
NFKB1,B2M,activator
NFKB1,BAX,repressor
NFKB1,BCL2,activator
NFKB1,BCL2,repressor
NFKB1,BCL2A1,activator
NFKB1,BCL2L1,activator
NFKB1,BCL2L1,repressor
NFKB1,BCL2L11,repressor
NFKB1,BCL3,activator
NFKB1,BIRC2,activator
NFKB1,BIRC2,repressor
NFKB1,BIRC3,activator
NFKB1,BIRC3,repressor
NFKB1,BIRC5,activator
NFKB1,CCL5,activator
NFKB1,CCNB1,activator
NFKB1,CCND2,activator
NFKB1,CCR2,activator
NFKB1,CCR3,activator
NFKB1,CCR7,activator
NFKB1,CD40,activator
NFKB1,CD58,activator
NFKB1,CD83,activator
NFKB1,CD86,activator
NFKB1,CDH1,activator
NFKB1,CDK4,activator
NFKB1,CDKN1A,repressor
NFKB1,CEACAM1,activator
NFKB1,CFLAR,activator
NFKB1,CFLAR,repressor
NFKB1,CSF1,activator
NFKB1,CTCF,repressor
NFKB1,CTSB,activator
NFKB1,CXCL1,activator
NFKB1,CXCL8,activator
NFKB1,CXCL8,repressor
NFKB1,CXCR2,activator
NFKB1,CXCR4,activator
NFKB1,EGR1,repressor
NFKB1,FAF1,activator
NFKB1,FAS,activator
NFKB1,FAS,repressor
NFKB1,GSTP1,activator
NFKB1,HPSE,activator
NFKB1,ICAM1,activator
NFKB1,IL18,activator
NFKB1,IL1B,activator
NFKB1,IL1RN,activator
NFKB1,IRF1,activator
NFKB1,IRF4,activator
NFKB1,IRF7,activator
NFKB1,JUNB,activator
NFKB1,LCN2,activator
NFKB1,LTC4S,repressor
NFKB1,MAT2A,activator
NFKB1,MCL1,activator
NFKB1,MCL1,repressor
NFKB1,MMP9,activator
NFKB1,MMP9,repressor
NFKB1,MYC,activator
NFKB1,MYC,repressor
NFKB1,NAMPT,activator
NFKB1,NCAM1,activator
NFKB1,NFKBIA,activator
NFKB1,NFKBIA,repressor
NFKB1,NOD2,activator
NFKB1,NOLC1,activator
NFKB1,OPTN,activator
NFKB1,PDK4,repressor
NFKB1,PLAUR,activator
NFKB1,PTAFR,activator
NFKB1,PTEN,activator
NFKB1,PTEN,repressor
NFKB1,PTGS2,activator
NFKB1,PTGS2,repressor
NFKB1,REPS2,repressor
NFKB1,RIPK2,activator
NFKB1,S100A6,activator
NFKB1,SERPINB1,activator
NFKB1,SOD2,activator
NFKB1,STK39,activator
NFKB1,TBX21,activator
NFKB1,THBD,repressor
NFKB1,TIMP1,repressor
NFKB1,TLR2,activator
NFKB1,TLR7,activator
NFKB1,TNF,activator
NFKB1,TNFAIP3,activator
NFKB1,TNFRSF10B,activator
NFKB1,TNFRSF13C,activator
NFKB1,TNFSF10,activator
NFKB1,TNFSF10,repressor
NFKB1,TRAF1,activator
NFKB1,TRAF2,activator
NFKB1,TRAF2,repressor
NFKB1,UPP1,activator
NFKB1,VEGFA,activator
NFKB1,VEGFA,repressor
NFKB1,XIAP,activator
NFKB1,XIAP,repressor
NFKB1,YY1,repressor
NFKB2,CCND2,activator
NFKB2,CDK6,activator
NFKB2,HIF1A,repressor
NFKB2,SELP,activator
NFKB2,SND1,activator
NFKBIA,CCL5,repressor
NFKBIA,CD40,repressor
NFKBIA,CD58,repressor
NFKBIA,FAS,repressor
NFKBIA,ICAM1,repressor
NFKBIA,IL1B,repressor
NFKBIA,NFKB1,activator
NFKBIA,NFKB1,repressor
NFKBIA,RELA,activator
NFKBIA,RELA,repressor
NFKBIA,S100A6,repressor
NFKBIA,TNFSF10,repressor
NFKBIA,TRAF1,repressor
NFRKB,JUN,activator
NFYA,CCND2,activator
NFYA,CDKN1B,activator
NFYA,FXR2,activator
NFYA,GADD45A,activator
NFYA,OGG1,activator
NFYA,SP3,activator
NFYB,CCND2,activator
NFYB,CDKN1B,activator
NFYB,FXR2,activator
NFYC,CCND2,activator
NFYC,CDKN1B,activator
NFYC,FXR2,activator
NKX3-1,ACTG2,activator
NKX3-1,FOS,repressor
NKX3-1,IGF1R,repressor
NPM1,ATF5,repressor
NPM1,CDKN1A,activator
NPM1,MDM2,repressor
NPM1,PTPN6,activator
NR1H2,ABCA1,activator
NR1H2,ABCG1,activator
NR1H3,ABCA1,activator
NR1H3,ABCG1,activator
NR1H3,BHLHE40,activator
NR3C1,ATF2,repressor
NR3C1,BAD,activator
NR3C1,BAX,activator
NR3C1,BRCA1,activator
NR3C1,CALD1,activator
NR3C1,CCND3,repressor
NR3C1,CDK4,repressor
NR3C1,CDK6,repressor
NR3C1,CDKN1A,activator
NR3C1,ELK1,repressor
NR3C1,ETS1,repressor
NR3C1,NFKB1,repressor
NR3C1,RPS6KA3,activator
NR3C1,SRF,repressor
NR3C1,STAT1,repressor
NR3C1,TP53,repressor
NR4A1,BABAM2,repressor
NR4A1,CCNA2,repressor
NR4A1,CDKN1B,activator
NR4A1,E2F1,activator
NR4A1,MDM2,repressor
NR4A1,RNF7,repressor
NR4A1,TIMP2,activator
NR4A1,TNF,repressor
NRF1,CAPNS1,activator
NRF1,CXCR4,activator
NRF1,FMR1,activator
NRF1,FXR2,activator
NRF1,IDE,activator
NRF1,PRDX3,activator
NRF1,PRDX5,activator
NRF1,SPAST,activator
NRIP1,SLC7A1,activator
OTX1,BEST1,activator
PA2G4,E2F1,repressor
PARP1,BCL2,repressor
PARP1,CDH1,activator
PARP1,E2F1,activator
PARP1,FOXO1,repressor
PARP1,SERPINF1,repressor
PARP1,THBD,activator
PARP1,THBD,repressor
PARP1,VIM,activator
PAX5,BAX,activator
PAX5,BCL2,repressor
PAX5,BLK,repressor
PAX5,CD79A,activator
PAX5,CDKN1A,activator
PAX5,FHL2,activator
PAX5,PRDM1,repressor
PAX5,TIMP1,activator
PAX5,TP53,activator
PAX5,TP53,repressor
PAX5,XBP1,repressor
PBX1,VCP,activator
PER1,BAX,repressor
PER1,BCL2,activator
PHB2,ARNT,repressor
PHB2,BTG2,repressor
PIAS1,PRMT1,repressor
PIAS3,ATF1,activator
PKNOX1,PTPN6,activator
PLAGL1,ABCC6,activator
PLAGL1,SDHB,repressor
PLAGL2,IGF2,activator
PLAGL2,METAP2,activator
PLAGL2,NCF2,activator
PML,BAX,activator
PML,CASP3,activator
PML,CDKN1A,activator
PML,EAF2,repressor
PML,EP300,activator
PML,HIPK2,activator
PML,NR4A1,repressor
PML,PML,activator
PML,TNFAIP3,repressor
PML,TNFSF10,activator
PML,UBA7,repressor
POLR1A,E2F1,repressor
POU2AF1,TK1,activator
POU2F1,GADD45A,activator
POU2F1,HBG1,repressor
POU2F1,PTGIR,activator
POU2F1,TK1,activator
POU2F1,VWF,activator
POU2F1,VWF,repressor
POU2F2,TK1,activator
PPARA,ACSL1,repressor
PPARA,APOBR,repressor
PPARA,CPT1A,repressor
PPARA,IL6R,repressor
PPARA,MMP9,repressor
PPARA,NFKBIA,activator
PPARA,PDK4,activator
PPARA,PLIN2,repressor
PPARA,PTGS2,activator
PPARA,SREBF2,repressor
PPARA,TXNIP,repressor
PPARD,CAT,activator
PPARD,PDK4,activator
PPARD,SAT1,activator
PPARD,SOD1,activator
PPARD,TIMP1,activator
PPARD,TXN,activator
PRDM1,CIITA,repressor
PRDM1,LMO2,repressor
PRDM1,MYC,repressor
PTMA,IDO1,activator
PTTG1,CCNB1,activator
PTTG1,CDC42,activator
PTTG1,CDK1,activator
PTTG1,LGALS1,activator
PTTG1,MYC,activator
PTTG1,PTTG1IP,activator
PTTG1,RAC1,activator
PTTG1,RHOA,activator
PTTG1,S100A4,activator
PTTG1,TIMP2,repressor
PTTG1,VEGFA,activator
PURA,FAS,repressor
PURA,PCNA,repressor
RAD51,SP1,activator
RARA,ABCC3,repressor
RARA,CDKN1A,activator
RARA,ICAM1,activator
RARA,PRKCA,activator
RARA,SCD,activator
RARA,THBD,activator
RARG,ICAM1,activator
RB1,BRCA1,repressor
RB1,CDKN1A,activator
RB1,CDKN1A,repressor
RB1,DHFR,repressor
RB1,DNMT3A,repressor
RB1,E2F1,repressor
RB1,E2F2,repressor
RB1,E2F3,repressor
RB1,EBNA1BP2,activator
RB1,FOS,repressor
RB1,MYC,repressor
RB1,PCNA,repressor
RB1,RB1,repressor
RB1,TFDP1,repressor
RB1,VEGFA,activator
RB1CC1,RB1,activator
RBBP7,CDH1,repressor
RBL2,BRCA1,repressor
RBL2,RAD51,repressor
RBMX,EGR1,repressor
RBMX,FOS,repressor
RBMX,FOSL1,repressor
RBMX,JUNB,repressor
RBMX,JUND,repressor
RBMX,KIT,repressor
RBMX,TXNIP,activator
RBPJ,PTEN,repressor
REL,BCL2A1,activator
REL,BIRC3,activator
REL,CDKN1A,activator
REL,CSRP1,activator
REL,IL1B,activator
REL,SOD2,activator
REL,TNFAIP3,activator
RELA,ABCA1,repressor
RELA,ABCG2,activator
RELA,AGER,activator
RELA,AKT1,repressor
RELA,AKT2,repressor
RELA,ALOX5,repressor
RELA,BAD,activator
RELA,BAX,repressor
RELA,BCL2,activator
RELA,BCL2,repressor
RELA,BCL2A1,activator
RELA,BCL2L1,activator
RELA,BCL2L1,repressor
RELA,BCL2L11,repressor
RELA,BCL3,activator
RELA,BIRC2,activator
RELA,BIRC2,repressor
RELA,BIRC3,activator
RELA,BIRC3,repressor
RELA,BIRC5,activator
RELA,CCL5,activator
RELA,CCNB1,activator
RELA,CCND2,activator
RELA,CCR2,activator
RELA,CCR3,activator
RELA,CCR7,activator
RELA,CD40,activator
RELA,CD58,activator
RELA,CD83,activator
RELA,CD86,activator
RELA,CDH1,activator
RELA,CDK4,activator
RELA,CDK6,activator
RELA,CDKN1A,activator
RELA,CDKN1A,repressor
RELA,CEACAM1,activator
RELA,CFLAR,activator
RELA,CFLAR,repressor
RELA,CSF1,activator
RELA,CTSB,activator
RELA,CXCL1,activator
RELA,CXCL8,activator
RELA,CXCL8,repressor
RELA,CXCR2,activator
RELA,CXCR4,activator
RELA,EGR1,repressor
RELA,FAF1,activator
RELA,FAS,activator
RELA,FAS,repressor
RELA,GSTP1,activator
RELA,GTF2B,activator
RELA,HLA-A,activator
RELA,HPSE,activator
RELA,ICAM1,activator
RELA,IL18,activator
RELA,IL1B,activator
RELA,IL1RN,activator
RELA,IRF1,activator
RELA,IRF4,activator
RELA,IRF7,activator
RELA,JUNB,activator
RELA,LCN2,activator
RELA,LTC4S,repressor
RELA,MAT2A,activator
RELA,MCL1,activator
RELA,MCL1,repressor
RELA,MMP9,activator
RELA,MMP9,repressor
RELA,MYC,activator
RELA,MYC,repressor
RELA,NAMPT,activator
RELA,NCAM1,activator
RELA,NFKB1,activator
RELA,NFKBIA,activator
RELA,NFKBIA,repressor
RELA,NOLC1,activator
RELA,OPTN,activator
RELA,OXTR,activator
RELA,PCK2,repressor
RELA,PDK4,repressor
RELA,PLAUR,activator
RELA,PPARD,repressor
RELA,PTAFR,activator
RELA,PTEN,activator
RELA,PTEN,repressor
RELA,PTGS2,activator
RELA,PTGS2,repressor
RELA,REPS2,repressor
RELA,RIPK2,activator
RELA,S100A6,activator
RELA,SERPINB1,activator
RELA,SIRT1,activator
RELA,SOD2,activator
RELA,STK39,activator
RELA,TBP,activator
RELA,TBX21,activator
RELA,THBD,repressor
RELA,TIMP1,repressor
RELA,TLR2,activator
RELA,TLR7,activator
RELA,TNF,activator
RELA,TNFAIP3,activator
RELA,TNFRSF10B,activator
RELA,TNFRSF13C,activator
RELA,TNFSF10,activator
RELA,TNFSF10,repressor
RELA,TRAF1,activator
RELA,TRAF2,activator
RELA,TRAF2,repressor
RELA,TRIB3,repressor
RELA,UPP1,activator
RELA,VEGFA,activator
RELA,VEGFA,repressor
RELA,XIAP,activator
RELA,XIAP,repressor
RELA,YY1,repressor
REST,CD59,repressor
REST,KCNN4,repressor
REST,STAT1,repressor
RFX1,MAP1A,repressor
RFX1,MYC,repressor
RFX1,PCNA,repressor
RFX3,MAP1A,repressor
RUNX1,CD34,activator
RUNX1,GP1BA,activator
RUNX1,ITGA2B,activator
RUNX1,JUN,activator
RUNX1,LGALS3,activator
RUNX1,MYH10,repressor
RUNX1,NCAM1,activator
RUNX1,NF1,repressor
RUNX1,SPI1,activator
RUNX1,SYMPK,repressor
RUNX1,VEGFA,repressor
RUNX2,ELANE,activator
RUNX2,LGALS3,activator
RUNX2,SNAI3,activator
RUNX2,VEGFA,activator
RUNX3,CAPN10,activator
RUNX3,CASP2,activator
RUNX3,CASP3,activator
RUNX3,CASP7,activator
RUNX3,CASP8,activator
RUNX3,CD36,repressor
RUNX3,CDKN1A,activator
RUNX3,CFLAR,repressor
RUNX3,DNASE1,activator
RUNX3,FADD,activator
RUNX3,HSPD1,repressor
RUNX3,ICAM3,repressor
RUNX3,ING1,activator
RUNX3,ING4,activator
RUNX3,JAG1,repressor
RUNX3,MMP9,repressor
RUNX3,MYC,repressor
RUNX3,PEA15,repressor
RUNX3,RUNX1,repressor
RUNX3,TCF4,activator
RUNX3,TIAL1,repressor
RUNX3,TIMP1,activator
RUNX3,TRAF6,activator
RUNX3,TXN2,repressor
RXRA,ABCA1,activator
RXRA,ABCC3,repressor
RXRA,IL2RB,activator
RXRA,IL2RG,activator
RXRA,NOL7,activator
SATB1,BCL2,activator
SATB1,CDK4,activator
SATB1,CYBB,repressor
SATB1,MKI67,activator
SATB1,SPARC,activator
SATB1,SPI1,activator
SERTAD1,SET,activator
SF1,TCERG1,repressor
SFPQ,CXCL8,repressor
SFPQ,STAT6,repressor
SIN3A,E2F1,repressor
SIRT1,BCL11A,repressor
SIRT1,CCAR2,repressor
SIRT1,CDH1,repressor
SIRT1,CDKN1A,repressor
SIRT1,CFLAR,activator
SIRT1,CTNNB1,repressor
SIRT1,EGLN1,repressor
SIRT1,EZH2,repressor
SIRT1,FOXO3,repressor
SIRT1,HIF1A,activator
SIRT1,HSF1,activator
SIRT1,HYOU1,activator
SIRT1,ICAM1,repressor
SIRT1,MCL1,activator
SIRT1,MMP9,repressor
SIRT1,MYC,repressor
SIRT1,NBN,activator
SIRT1,NOTCH1,repressor
SIRT1,PER1,activator
SIRT1,TNFRSF10B,repressor
SIRT1,TP53,activator
SIRT1,TP53,repressor
SIRT1,WRN,repressor
SIRT1,XPC,repressor
SIRT2,CDKN1A,repressor
SIRT2,NEDD4,repressor
SKI,FHL2,activator
SKI,MDM2,activator
SKIL,SMAD7,repressor
SLC2A4RG,SLC2A4,activator
SMAD3,CCND2,activator
SMAD3,CDKN1A,activator
SMAD3,MMP9,repressor
SMAD3,SMAD7,repressor
SMAD3,TGFB1,repressor
SMAD3,VDR,activator
SMAD4,BTRC,repressor
SMAD4,CDKN1A,activator
SMAD4,DACH1,repressor
SMAD7,CDK1,repressor
SMAD7,CDKN1A,repressor
SMAD7,MYC,activator
SMAD7,TGFB1,activator
SMAD7,TGFBR1,repressor
SMARCA4,ABCG2,activator
SMARCA4,CD44,repressor
SMARCA4,CDH1,activator
SMARCA4,CDKN1A,activator
SMARCA4,FOS,repressor
SMARCB1,CD44,repressor
SMURF2,KLF5,repressor
SOX4,NCAM1,activator
SOX6,CCNA2,repressor
SOX6,CDK4,repressor
SOX6,CDKN1A,activator
SOX6,CTNNB1,repressor
SOX6,TP53,activator
SP1,ABCA1,activator
SP1,ABCB8,activator
SP1,ABCC1,repressor
SP1,ABCC3,activator
SP1,ADAM10,activator
SP1,ADAM17,activator
SP1,GRK2,activator
SP1,AHR,repressor
SP1,ALOX12,activator
SP1,ALOX5,activator
SP1,APEX1,repressor
SP1,APP,activator
SP1,ARF6,activator
SP1,ATP2A2,activator
SP1,ATP2A3,activator
SP1,ATP2C1,activator
SP1,B4GALT1,activator
SP1,B4GALT5,activator
SP1,BLMH,activator
SP1,BRD7,activator
SP1,BSG,activator
SP1,CCNA2,repressor
SP1,CCND2,activator
SP1,CD14,activator
SP1,CD151,activator
SP1,CD1D,activator
SP1,CD2AP,activator
SP1,CD44,activator
SP1,ADGRE5,activator
SP1,CDK4,activator
SP1,CDK6,repressor
SP1,CDKN1A,activator
SP1,CDKN1A,repressor
SP1,CDKN1B,activator
SP1,CERS2,activator
SP1,CREM,activator
SP1,CTSL,activator
SP1,CXCL5,activator
SP1,CYP1B1,activator
SP1,CYP27A1,activator
SP1,DBF4,activator
SP1,DHCR24,activator
SP1,DNASE2,activator
SP1,DNMT1,activator
SP1,DNMT1,repressor
SP1,DNMT3A,activator
SP1,EAPP,activator
SP1,EGR1,activator
SP1,ELF4,activator
SP1,ELMO3,activator
SP1,ENG,activator
SP1,EPOR,repressor
SP1,ERBB2,activator
SP1,EZR,activator
SP1,FAS,activator
SP1,FMR1,activator
SP1,FOXM1,activator
SP1,FXR2,activator
SP1,GCLC,activator
SP1,GFER,activator
SP1,GSTP1,activator
SP1,HCN2,activator
SP1,HDAC4,activator
SP1,HGF,activator
SP1,HMGA1,activator
SP1,HSD17B11,activator
SP1,HTT,activator
SP1,IGF2,activator
SP1,INSR,activator
SP1,IRF5,activator
SP1,IRS2,activator
SP1,ITGA5,activator
SP1,ITGAV,repressor
SP1,ITGB3,repressor
SP1,KIF2C,activator
SP1,LDHA,activator
SP1,LDLR,activator
SP1,LRP5,activator
SP1,MAT2A,activator
SP1,MAT2B,activator
SP1,MDM2,activator
SP1,MICA,activator
SP1,MICB,activator
SP1,MMP9,activator
SP1,MMRN1,activator
SP1,MPO,activator
SP1,MTA1,activator
SP1,NDUFV1,activator
SP1,NFKB1,activator
SP1,P2RX4,repressor
SP1,P4HA1,activator
SP1,PLAUR,activator
SP1,POR,activator
SP1,POR,repressor
SP1,PPL,activator
SP1,PRKCE,repressor
SP1,PRNP,activator
SP1,PTGIR,activator
SP1,PTGS2,activator
SP1,PTGS2,repressor
SP1,PTTG1,activator
SP1,RARA,activator
SP1,RASSF1,activator
SP1,RELA,activator
SP1,RETN,activator
SP1,RORA,activator
SP1,SIGIRR,activator
SP1,SKP2,activator
SP1,SLC19A1,activator
SP1,SLC29A1,repressor
SP1,SLC39A8,activator
SP1,SMPD1,activator
SP1,SOCS1,activator
SP1,SOD1,activator
SP1,SOD1,repressor
SP1,SOD2,repressor
SP1,SP3,activator
SP1,SPN,activator
SP1,SREBF1,activator
SP1,STARD3,activator
SP1,TAF7,activator
SP1,TERF2,activator
SP1,TGFB1,activator
SP1,THBD,activator
SP1,TICAM1,repressor
SP1,TIMP1,activator
SP1,TK1,activator
SP1,TLR2,activator
SP1,TMPO,activator
SP1,TNF,activator
SP1,TNF,repressor
SP1,TNFRSF10B,activator
SP1,TNFSF10,repressor
SP1,TNFSF14,activator
SP1,UGCG,activator
SP1,UTRN,activator
SP1,VAMP2,activator
SP1,VEGFA,activator
SP1,VEGFA,repressor
SP1,VIM,activator
SP1,XIAP,activator
SP1,YY1,activator
SP100,ETS1,repressor
SP2,CEACAM1,repressor
SP2,DNMT3A,activator
SP2,MMP9,repressor
SP3,ABCA1,repressor
SP3,ALOX12,activator
SP3,ALPL,activator
SP3,BSG,activator
SP3,CD2AP,activator
SP3,ADGRE5,activator
SP3,CDKN1A,activator
SP3,CDKN1A,repressor
SP3,CTSL,activator
SP3,CYP27A1,activator
SP3,DNASE2,activator
SP3,EAPP,repressor
SP3,ERBB2,activator
SP3,ETF1,repressor
SP3,HDAC4,activator
SP3,HGF,activator
SP3,MSH6,activator
SP3,NFKB1,activator
SP3,RASSF1,activator
SP3,RELA,activator
SP3,RORA,activator
SP3,UTRN,activator
SP3,YY1,activator
SP4,ERBB2,activator
SP4,NFKB1,activator
SP4,RELA,activator
SP4,YY1,activator
SPEN,DMPK,activator
SPI1,ACP5,activator
SPI1,ALOX15,activator
SPI1,BCL6,repressor
SPI1,CD40,activator
SPI1,CSF3R,activator
SPI1,CTSS,activator
SPI1,CXCR1,activator
SPI1,CYBB,activator
SPI1,FCER1A,activator
SPI1,GATA1,activator
SPI1,IFIT3,activator
SPI1,IL1B,activator
SPI1,ITGAM,activator
SPI1,ITGAX,repressor
SPI1,ITGB2,activator
SPI1,MAPK1,repressor
SPI1,NCF2,activator
SPI1,PARG,repressor
SPI1,PEBP1,activator
SPI1,PTGIR,activator
SPI1,RNASE2,activator
SPI1,TLR4,activator
SPIB,CD40,activator
SPIB,IRF7,repressor
SREBF1,ACLY,activator
SREBF1,BCL2L1,repressor
SREBF1,FAS,activator
SREBF1,IRS2,repressor
SREBF1,LDLR,activator
SREBF1,LRP1,repressor
SREBF2,ABCA1,repressor
SREBF2,ACOT7,activator
SREBF2,HMGCR,activator
SREBF2,LDLR,activator
SREBF2,LRP1,repressor
SRF,CREB1,repressor
SRF,FOS,activator
SRF,FOSL1,activator
SRF,TAGLN,activator
SRF,UBE2S,activator
SRSF1,NFKB1,repressor
STAT1,CCR1,activator
STAT1,CD22,activator
STAT1,CD40,activator
STAT1,CDKN1A,activator
STAT1,CEBPE,activator
STAT1,CIITA,activator
STAT1,FCGRT,repressor
STAT1,HMOX1,activator
STAT1,HSP90AA1,repressor
STAT1,ICAM1,activator
STAT1,IL1B,activator
STAT1,IRF1,activator
STAT1,IRF1,repressor
STAT1,IRF7,activator
STAT1,IRF8,activator
STAT1,JAK2,activator
STAT1,LY96,activator
STAT1,MMP9,repressor
STAT1,MVP,activator
STAT1,PML,activator
STAT1,PPARA,activator
STAT1,PRKCE,repressor
STAT1,PTGS2,activator
STAT1,S100A10,activator
STAT1,STAT2,activator
STAT1,TP53,activator
STAT1,UPP1,activator
STAT2,IRF1,activator
STAT2,PTGS2,activator
STAT3,BCL2,activator
STAT3,BCL2,repressor
STAT3,BCL2L1,activator
STAT3,BCL2L1,repressor
STAT3,BCL6,activator
STAT3,BIRC5,activator
STAT3,CCND3,activator
STAT3,CD46,activator
STAT3,CDK4,activator
STAT3,CDKN1A,activator
STAT3,CHI3L1,activator
STAT3,CISH,activator
STAT3,CSRP1,activator
STAT3,DDIT3,repressor
STAT3,DNMT1,activator
STAT3,ETV6,activator
STAT3,F2R,activator
STAT3,FAAH,activator
STAT3,FAS,activator
STAT3,FAS,repressor
STAT3,FOS,activator
STAT3,HGF,activator
STAT3,HIF1A,activator
STAT3,HMOX1,activator
STAT3,HSPA4,activator
STAT3,HSPB1,activator
STAT3,IFNAR1,activator
STAT3,IKBKE,activator
STAT3,IL1RN,activator
STAT3,IRF1,activator
STAT3,JAK2,activator
STAT3,JUNB,activator
STAT3,KLF11,activator
STAT3,LGALS3BP,repressor
STAT3,LTBP1,repressor
STAT3,MCL1,activator
STAT3,MCL1,repressor
STAT3,MICA,repressor
STAT3,MMP9,repressor
STAT3,MYC,activator
STAT3,MYC,repressor
STAT3,OAS1,repressor
STAT3,OSM,activator
STAT3,PGF,repressor
STAT3,PIAS3,activator
STAT3,PIM1,activator
STAT3,PPARA,activator
STAT3,PRDM1,activator
STAT3,PSMB5,activator
STAT3,PTEN,activator
STAT3,PTGS2,activator
STAT3,PTPN6,repressor
STAT3,S100A11,activator
STAT3,S1PR1,activator
STAT3,SOCS1,activator
STAT3,SOCS3,activator
STAT3,STAT1,activator
STAT3,STS,activator
STAT3,TGFB1,activator
STAT3,TIMP1,activator
STAT3,TNFRSF10B,repressor
STAT3,TYK2,repressor
STAT3,UCP2,repressor
STAT3,USP7,repressor
STAT3,VDR,repressor
STAT3,VEGFA,activator
STAT3,VEGFA,repressor
STAT3,ZFP36,activator
STAT4,MYC,activator
STAT4,PRF1,activator
STAT4,S100A4,activator
STAT4,SOCS3,repressor
STAT5A,BCL6,repressor
STAT5A,CCND2,repressor
STAT5A,SUMO1,repressor
STAT5B,BCL2L1,activator
STAT5B,BCL6,repressor
STAT6,ALOX15,activator
STAT6,FCER2,activator
STAT6,FOS,activator
STAT6,IL1R1,activator
STAT6,PTGS2,activator
STAT6,RHOA,activator
STAT6,SELP,activator
STAT6,STAT1,repressor
STAT6,TLR4,repressor
SUGP1,IL1B,activator
TAF1,CDKN1A,activator
TAF4,ATF7,repressor
TAL1,CD34,repressor
TAL1,MYB,activator
TAL1,NFKB1,repressor
TBP,BCL2,repressor
TBP,FOS,activator
TBP,FUS,repressor
TBP,NF1,repressor
TBPL1,NF1,activator
TBX21,PTGDR2,repressor
TCF12,CDH1,repressor
TCF3,BBC3,repressor
TCF3,CDH1,repressor
TCF3,CDK6,repressor
TCF3,CDKN1A,activator
TCF3,MYC,activator
TCF3,MYC,repressor
TCF4,CLEC4C,activator
TCF4,HECA,repressor
TCF4,MYC,activator
TCF4,PLD1,activator
TCF4,PTEN,repressor
TCF4,VEGFA,activator
TCF4,VIM,activator
TCF7L2,BIRC5,activator
TCF7L2,HECA,repressor
TCF7L2,STARD7,activator
TCFL5,CD2,repressor
TFDP1,CDK1,activator
TFDP1,DHFR,activator
TFDP1,MYBL2,activator
TFDP1,NRIP1,activator
TFDP1,PCNA,activator
TFDP1,RRM1,activator
TFDP1,TP53,repressor
TFPT,EAF2,repressor
