"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"MYH16",4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.6160004417573,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604
"BAD",8.5431778950581,8.27447567595345,8.55454308092735,8.17037612024703,7.80122799123369,8.43178992239008,8.49186525896918,8.86666294901497,8.61508262105957,8.59503749712285,8.53542620040868,8.06448773241934,8.2949926497995,8.38795767439135,8.51730424131107,8.39389913847844,8.41829834496951
"LAP3",10.1221981334526,10.2978130948261,10.3238245286491,9.82841589545034,10.1272689338675,10.4308198285908,10.1026860852672,10.3204814543239,10.8458341525564,10.6950695937701,10.3480837598365,11.0285995290102,10.8626132340965,10.0829348903136,11.0196156751121,10.546601922034,10.7187982532354
"CD99",11.9011703041075,11.6967845655603,11.9642888827432,11.9978813230081,11.5720486816102,12.0107482586635,11.6003977786812,11.7968282225894,11.8744028186961,11.5725087416831,11.6538898115822,11.8866124705014,11.990936556987,11.4455824228745,11.9797306365614,12.0609124374919,11.9950416862689
"HS3ST1",6.28221333594299,6.23804291314115,5.24259476070828,6.75394875960092,5.8963249653944,6.77775435377326,5.47129003173325,6.02302544620212,6.92309229228184,6.12998789838195,7.19015032371012,6.41279903100158,6.27910623343591,6.62323847053027,6.42412807486166,6.45127563280627,6.20321954047347
"AOC1",7.00040146220167,4.73795736512214,5.47090326934445,5.94671151835887,6.5645616960707,5.18351243783791,5.06945257328948,6.66463548587128,6.29732123294912,5.47052474368004,7.05069273073512,5.63333684859925,5.4978277983643,5.83255732790553,4.7361647880362,5.16785881363366,4.71281951521617
"WNT16",5.39244049638693,5.87735567086973,5.75284954725431,5.03884067205306,5.73488492475004,5.57423448671258,5.2934317608633,5.75127704267986,5.96575382880008,4.94111888835831,4.80154465896624,5.28058197640303,5.4978277983643,5.60044059386075,5.00175897852573,5.63180331015534,5.24407556263919
"HECW1",4.54956569517577,4.27114762010604,4.60040061760995,4.27114762010604,4.52897049242839,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604
"MAD1L1",10.0679511393649,9.72051641439551,9.86121123180353,9.63264658525482,9.60520251473211,10.4889737783257,10.2679500922326,10.1882579980759,9.69543329865228,10.3272055005512,9.91380448657272,9.7126248559051,9.76281237870253,9.51133596658355,10.2027431039111,9.92906406127106,10.4119774057417
"LASP1",13.1397051424485,13.4077670237808,13.3343930870372,13.4591180976124,12.748182718053,13.2102087196054,13.46327457096,13.6284688955711,13.6756866123281,13.5819069165983,13.7568501972736,13.1812171803246,13.0935400341037,13.6413269910113,13.5272168006604,13.7130390446733,13.4970428694576
"SNX11",10.2507887361189,10.219763639753,10.2575030770292,10.0211036784813,9.73863988232828,10.3069654942932,10.1119423170948,10.5723497307648,10.749061600148,10.6462873718026,10.5109271008004,10.1014442254998,10.0341559628731,10.7202490041187,10.1852940532069,10.6062830503435,10.4613454797584
"TMEM176A",9.25101299228233,6.53469447171224,9.69175435627172,8.834446340999,9.29432747598844,7.81949896537521,6.57516570253549,10.0845285229013,5.63755963244595,6.12998789838195,7.46983948168638,6.28240302576412,6.10920464697252,9.1527420070266,6.78263749467821,6.11791820127398,6.38178741853713
